INCIDENT_ID,DATE,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,MULTIPLE_OFFENSE
CR_190843,2017-10-26,3,46,46,3,5,9,8,1,6,1,316,1.0,2,140,34,1
CR_22502,1994-06-05,0,36,34,2,1,5,6,0,5,1,249,1.0,92,93,34,1
CR_73853,2001-04-27,0,4,4,6,5,1,0,2,6,1,249,1.0,103,14,34,1
CR_74546,2001-04-22,0,4,4,6,5,1,0,0,5,1,127,1.0,103,29,34,1
CR_117532,2006-04-18,0,36,34,2,1,1,0,0,5,1,174,1.0,92,130,36,0
CR_172618,2015-07-21,0,3,2,3,5,1,0,0,5,2,174,2.0,103,93,34,1
CR_127944,2008-11-07,0,4,4,6,5,4,2,1,6,1,249,1.0,103,29,34,1
CR_88616,2002-06-15,0,45,45,10,3,4,2,1,5,1,174,1.0,72,29,34,1
CR_45765,1997-03-13,0,33,32,2,1,6,4,0,5,1,174,0.0,92,93,50,1
CR_162215,2013-08-02,0,7,8,7,3,2,7,3,2,1,174,1.0,72,62,34,1
CR_160468,2012-09-27,0,47,48,7,3,7,1,1,6,1,0,1.0,103,80,34,1
CR_34056,1996-02-21,0,4,4,6,5,2,7,1,5,1,249,1.0,103,142,34,1
CR_121628,2007-02-21,0,9,10,7,3,3,5,1,2,1,316,1.0,112,142,34,1
CR_157919,2012-06-09,1,31,36,9,0,13,18,3,6,1,316,1.0,12,80,34,1
CR_107866,2005-07-29,0,23,21,4,1,6,4,1,6,1,316,1.0,109,62,34,1
CR_10701,1992-05-02,0,49,49,6,5,7,1,3,2,2,0,2.0,34,142,34,1
CR_180198,2016-11-12,1,18,18,9,0,16,12,1,5,1,174,0.0,59,93,23,1
CR_9225,1992-05-01,1,36,34,2,1,18,13,0,2,1,0,1.0,92,142,34,1
CR_32207,1996-02-17,0,3,2,3,5,1,0,3,2,2,0,2.0,42,142,34,1
CR_150827,2011-06-30,0,21,23,4,1,4,2,0,5,1,174,1.0,103,93,34,1
CR_26934,1995-10-23,0,15,14,3,5,8,3,4,6,5,263,5.0,112,86,34,0
CR_34166,1996-11-01,7,4,4,6,5,9,8,0,5,2,249,2.0,103,29,34,1
CR_10809,1992-08-07,0,49,49,6,5,4,2,1,6,1,174,1.0,72,29,34,1
CR_165192,2013-12-05,1,36,34,2,1,15,10,1,5,1,174,0.0,92,29,43,1
CR_109165,2005-03-30,0,33,32,2,1,6,4,0,5,1,249,1.0,103,29,34,1
CR_172610,2015-07-03,0,3,2,3,5,1,0,2,5,2,0,2.0,98,130,34,1
CR_20799,1994-11-01,0,31,36,9,0,7,1,1,6,1,316,1.0,112,29,34,1
CR_10522,1992-10-29,1,47,48,7,3,15,10,0,6,1,174,1.0,72,29,34,1
CR_160511,2012-10-24,0,49,49,6,5,4,2,1,6,1,0,1.0,72,130,34,1
CR_36571,1996-06-05,1,24,24,0,0,11,17,1,5,1,174,0.0,112,119,23,1
CR_130242,2008-08-23,1,22,22,7,3,15,10,1,2,1,0,1.0,34,14,34,1
CR_36277,1996-09-15,1,22,22,7,3,15,10,1,6,1,249,1.0,103,93,34,1
CR_156328,2012-12-14,1,19,19,1,3,16,12,1,6,1,218,0.0,111,80,48,1
CR_92046,2003-09-13,0,16,15,0,0,7,1,1,6,1,249,1.0,54,107,34,1
CR_183020,2016-01-25,0,37,37,0,0,2,7,0,5,1,249,1.0,114,142,34,1
CR_187485,2017-04-10,0,21,23,4,1,2,7,1,1,1,249,1.0,92,87,34,1
CR_146277,2010-04-14,0,36,34,2,1,1,0,0,5,1,174,1.0,103,130,36,0
CR_128152,2008-01-28,0,4,4,6,5,5,6,3,6,2,263,1.0,12,80,34,0
CR_30885,1995-03-28,0,39,39,6,5,3,5,1,6,1,316,1.0,72,80,34,1
CR_43730,1997-04-08,0,16,15,0,0,1,0,3,2,1,316,1.0,2,142,34,1
CR_191292,2017-03-16,0,49,49,6,5,4,2,0,5,1,74,1.0,98,142,34,1
CR_123381,2007-04-26,0,24,24,0,0,6,4,1,6,1,249,1.0,54,29,34,1
CR_142238,2010-05-06,0,4,4,6,5,1,0,1,6,2,174,2.0,103,29,34,1
CR_82824,2002-06-13,0,4,4,6,5,1,0,1,6,2,0,2.0,98,80,34,1
CR_146133,2010-08-29,0,36,34,2,1,1,0,0,5,2,174,0.0,103,93,43,1
CR_95460,2003-08-06,0,37,37,0,0,3,5,1,6,1,316,0.0,72,29,34,1
CR_129206,2008-02-23,0,9,10,7,3,5,6,1,6,3,316,3.0,98,29,34,1
CR_148616,2011-03-19,0,4,4,6,5,4,2,0,5,1,102,1.0,103,29,34,1
CR_71727,2000-04-19,0,46,46,3,5,8,3,2,6,1,316,1.0,72,29,34,1
CR_41189,1997-09-18,0,4,4,6,5,3,5,1,5,1,249,1.0,24,93,34,1
CR_24657,1995-03-15,0,4,4,6,5,5,6,2,6,1,316,1.0,72,29,34,1
CR_95399,2003-08-16,1,37,37,0,0,11,17,2,6,1,0,0.0,103,29,34,1
CR_184110,2016-03-09,1,49,49,6,5,15,10,1,6,1,316,1.0,72,62,34,1
CR_118386,2006-01-30,0,43,43,9,0,5,6,1,5,1,316,1.0,72,142,34,1
CR_151625,2011-05-29,0,29,29,9,0,3,5,1,6,1,316,1.0,12,29,34,1
CR_59788,1999-04-14,0,18,18,9,0,3,5,1,6,1,316,1.0,72,29,34,1
CR_24472,1995-12-06,0,3,2,3,5,1,0,1,2,1,174,1.0,103,6,34,1
CR_99575,2004-10-03,0,17,16,0,0,6,4,2,6,1,316,1.0,92,29,34,1
CR_181926,2016-09-06,0,33,32,2,1,5,6,0,5,1,174,0.0,112,93,43,1
CR_141517,2009-10-06,0,50,51,0,0,2,7,1,5,1,174,0.0,112,53,46,1
CR_108276,2005-02-26,1,24,24,0,0,12,16,1,2,1,316,0.0,87,80,34,1
CR_2290,1991-03-09,0,33,32,2,1,5,6,0,5,1,174,0.0,18,93,46,1
CR_82989,2002-07-30,0,4,4,6,5,1,0,1,5,1,127,0.0,116,93,0,1
CR_85499,2002-03-13,1,22,22,7,3,15,10,1,6,1,0,1.0,72,29,34,1
CR_20672,1994-07-22,0,26,27,9,0,4,2,1,6,1,316,1.0,103,29,34,1
CR_31111,1995-10-25,0,40,40,2,1,1,0,1,6,1,174,1.0,103,119,34,1
CR_94724,2003-12-03,0,36,34,2,1,4,2,1,5,1,127,1.0,92,142,36,0
CR_124103,2007-10-09,0,33,32,2,1,5,6,0,5,1,174,0.0,48,93,0,1
CR_41383,1997-08-21,0,4,4,6,5,8,3,3,6,3,249,3.0,92,80,34,1
CR_99309,2004-04-27,0,15,14,3,5,6,4,0,5,1,174,0.0,103,24,34,1
CR_156410,2012-03-04,0,19,19,1,3,3,5,1,6,1,249,1.0,84,130,34,1
CR_109122,2005-01-17,0,33,32,2,1,5,6,0,5,1,174,0.0,92,93,43,1
CR_42590,1997-05-15,0,4,4,6,5,2,7,0,5,1,249,1.0,109,14,34,1
CR_113636,2006-10-02,0,5,5,3,5,2,7,1,5,1,316,1.0,109,62,34,1
CR_29600,1995-08-01,0,33,32,2,1,3,5,0,5,1,316,1.0,109,14,34,1
CR_180509,2016-03-11,0,21,23,4,1,4,2,0,5,2,174,2.0,72,80,34,1
CR_98007,2004-01-04,0,4,4,6,5,5,6,3,6,1,249,1.0,98,29,34,1
CR_113644,2006-04-01,0,6,6,4,1,4,2,1,5,2,249,2.0,113,142,34,1
CR_131379,2008-01-12,0,30,35,7,3,2,7,3,2,1,316,1.0,103,62,34,1
CR_58287,1999-10-15,0,4,4,6,5,6,4,3,6,1,316,1.0,72,29,34,1
CR_23838,1994-09-24,0,45,45,10,3,1,0,2,2,1,316,1.0,72,142,34,1
CR_20467,1994-07-19,0,24,24,0,0,9,8,2,6,1,174,0.0,59,93,23,1
CR_87201,2002-11-22,7,35,30,3,5,9,8,0,5,1,249,1.0,112,103,34,1
CR_19145,1994-04-18,0,5,5,3,5,6,4,0,5,1,174,1.0,112,93,34,1
CR_127001,2007-03-15,0,50,51,0,0,6,4,0,5,1,174,1.0,103,107,34,1
CR_150661,2011-07-09,0,21,23,4,1,2,7,1,6,1,249,1.0,72,62,34,1
CR_83905,2002-12-19,0,4,4,6,5,2,7,0,5,1,174,0.0,103,29,0,1
CR_37421,1996-02-20,0,26,27,9,0,3,5,0,5,1,316,1.0,72,62,34,1
CR_75649,2001-03-12,1,9,10,7,3,15,10,1,6,1,316,1.0,72,107,34,1
CR_13283,1993-09-27,7,21,23,4,1,9,8,0,5,1,174,0.0,112,29,48,1
CR_122544,2007-01-11,1,22,22,7,3,15,10,1,6,1,174,1.0,103,103,34,1
CR_100611,2004-09-11,0,24,24,0,0,4,2,1,5,1,249,0.0,103,80,34,1
CR_186170,2017-11-06,0,7,8,7,3,2,7,1,5,1,174,1.0,103,62,34,1
CR_149725,2011-10-03,0,6,6,4,1,6,4,2,6,1,316,1.0,18,107,34,1
CR_91605,2003-07-11,0,6,6,4,1,4,2,2,6,1,249,1.0,72,29,34,1
CR_141092,2009-06-01,1,47,48,7,3,17,11,0,5,12,174,10.0,72,29,5,0
CR_131147,2008-07-26,1,26,27,9,0,12,16,1,6,1,0,1.0,54,29,34,1
CR_193406,2018-02-01,1,9,10,7,3,15,10,0,5,2,316,2.0,111,103,34,1
CR_66588,2000-02-24,0,4,4,6,5,4,2,0,5,1,174,1.0,116,14,34,1
CR_183582,2016-05-03,0,45,45,10,3,9,8,1,6,1,316,1.0,98,29,34,1
CR_89746,2003-07-23,0,3,2,3,5,4,2,0,5,1,174,1.0,103,130,34,1
CR_189817,2017-03-13,0,37,37,0,0,7,1,1,2,1,316,1.0,113,142,34,1
CR_101809,2004-03-01,0,33,32,2,1,4,2,0,5,1,174,0.0,112,29,43,1
CR_142489,2010-09-20,0,4,4,6,5,3,5,1,6,1,174,1.0,103,29,34,1
CR_171557,2014-05-08,0,44,44,1,3,4,2,1,2,1,0,1.0,103,142,34,1
CR_76298,2001-01-30,0,18,18,9,0,6,4,1,2,1,316,0.0,112,29,34,1
CR_17624,1993-05-28,0,45,45,10,3,8,3,5,6,1,174,0.0,103,62,43,1
CR_78385,2001-08-02,0,33,32,2,1,8,3,1,6,1,249,1.0,92,29,34,1
CR_12565,1993-09-20,7,16,15,0,0,9,8,1,5,1,249,1.0,112,119,34,1
CR_22397,1994-04-30,1,36,34,2,1,15,10,0,5,1,249,1.0,92,93,34,1
CR_73702,2001-08-02,0,4,4,6,5,1,0,0,5,1,174,0.0,72,119,23,1
CR_159817,2012-09-29,0,44,44,1,3,9,8,1,5,1,316,1.0,103,142,34,1
CR_190471,2017-03-15,1,42,42,7,3,11,17,0,5,1,74,1.0,103,29,34,1
CR_19936,1994-02-27,0,16,15,0,0,1,0,1,5,1,174,0.0,18,93,46,1
CR_19856,1994-06-27,0,16,15,0,0,1,0,2,2,2,303,2.0,103,62,34,1
CR_127882,2008-07-29,0,4,4,6,5,1,0,2,6,1,316,1.0,109,29,34,1
CR_49429,1998-01-21,0,4,4,6,5,1,0,0,5,1,174,0.0,24,93,0,1
CR_104577,2005-10-23,0,2,3,10,3,8,3,1,2,1,218,0.0,72,53,48,1
CR_55553,1998-01-13,0,40,40,2,1,3,5,3,6,1,316,1.0,72,142,34,1
CR_167666,2014-07-18,0,4,4,6,5,4,2,0,5,1,174,1.0,18,87,34,1
CR_15653,1993-10-02,1,36,34,2,1,15,10,0,5,1,174,0.0,92,93,48,1
CR_32598,1996-05-27,0,4,4,6,5,6,4,1,6,1,249,1.0,67,29,34,1
CR_166224,2013-02-19,0,45,45,10,3,1,0,2,6,1,303,1.0,98,29,34,1
CR_92975,2003-02-27,1,22,22,7,3,15,10,1,6,1,0,1.0,92,142,34,1
CR_41468,1997-05-03,0,4,4,6,5,7,1,1,6,1,285,1.0,72,29,34,1
CR_193000,2018-10-19,0,5,5,3,5,3,5,1,6,1,249,1.0,98,87,34,1
CR_156671,2012-01-03,0,21,23,4,1,2,7,1,6,1,249,1.0,103,62,34,1
CR_86679,2002-03-23,0,33,32,2,1,8,3,0,5,1,249,1.0,103,93,34,1
CR_45052,1997-12-13,0,24,24,0,0,8,3,0,5,1,316,1.0,72,29,34,1
CR_86567,2002-11-13,0,32,31,4,1,8,3,1,6,1,316,1.0,112,136,34,1
CR_139738,2009-06-03,0,36,34,2,1,1,0,1,5,3,316,3.0,92,62,34,1
CR_190681,2017-11-03,0,45,45,10,3,5,6,1,6,1,218,0.0,72,25,48,1
CR_27051,1995-03-07,0,16,15,0,0,1,0,1,5,1,249,1.0,112,93,34,1
CR_169207,2014-08-27,0,24,24,0,0,5,6,0,5,1,127,1.0,103,142,34,1
CR_106054,2005-11-04,0,4,4,6,5,6,4,2,5,1,174,0.0,18,133,46,1
CR_93381,2003-04-07,0,24,24,0,0,7,1,0,5,1,174,0.0,112,29,23,1
CR_177665,2015-07-14,0,45,45,10,3,1,0,3,6,2,0,2.0,34,87,34,1
CR_7826,1992-09-04,0,33,32,2,1,5,6,0,5,1,174,0.0,89,130,0,1
CR_154730,2012-11-16,0,4,4,6,5,6,4,1,6,1,249,1.0,24,107,34,1
CR_64438,2000-02-20,0,3,2,3,5,4,2,0,5,1,174,1.0,103,6,34,1
CR_105488,2005-09-08,0,4,4,6,5,4,2,1,2,1,0,1.0,72,80,34,1
CR_31634,1995-02-19,0,45,45,10,3,1,0,0,5,1,249,1.0,103,62,34,1
CR_92766,2003-05-22,0,21,23,4,1,6,4,1,6,1,316,0.0,67,6,34,1
CR_135089,2009-04-07,0,2,3,10,3,7,1,1,6,1,249,1.0,24,14,34,1
CR_100470,2004-06-11,0,24,24,0,0,4,2,1,2,1,316,0.0,103,25,34,1
CR_133387,2008-09-18,0,39,39,6,5,7,1,0,5,1,174,0.0,24,14,0,1
CR_66549,2000-03-13,0,4,4,6,5,6,4,1,6,1,316,1.0,103,29,34,1
CR_84157,2002-06-15,0,6,6,4,1,7,1,2,2,2,249,0.0,98,14,34,1
CR_173098,2015-07-23,0,4,4,6,5,1,0,7,2,2,0,2.0,72,80,34,1
CR_167443,2014-07-22,0,4,4,6,5,1,0,0,5,1,174,1.0,103,93,34,1
CR_80913,2001-09-07,0,45,45,10,3,4,2,0,5,1,249,1.0,103,29,34,1
CR_51383,1998-07-06,0,16,15,0,0,5,6,1,2,2,43,2.0,72,62,34,0
CR_53937,1998-06-30,0,33,32,2,1,7,1,0,5,1,316,1.0,92,130,34,1
CR_156477,2012-06-01,1,19,19,1,3,13,18,1,6,1,0,1.0,12,29,34,1
CR_193961,2018-06-21,0,19,19,1,3,7,1,0,5,1,328,1.0,98,0,34,1
CR_74237,2001-02-23,0,4,4,6,5,4,2,0,5,1,174,1.0,103,29,34,1
CR_15451,1993-03-02,0,33,32,2,1,7,1,1,6,1,249,1.0,98,29,34,1
CR_15832,1993-10-31,0,36,34,2,1,1,0,0,5,1,249,1.0,92,62,34,1
CR_105681,2005-01-13,0,4,4,6,5,3,5,1,6,1,174,1.0,72,29,34,1
CR_53654,1998-10-17,0,33,32,2,1,7,1,0,5,1,174,0.0,103,29,43,1
CR_29713,1995-04-27,0,36,34,2,1,4,2,1,6,1,249,1.0,92,29,34,1
CR_155569,2012-02-04,1,5,5,3,5,15,10,1,5,3,249,3.0,103,80,34,1
CR_71621,2000-07-01,0,45,45,10,3,2,7,1,6,1,0,1.0,98,103,34,1
CR_109208,2005-02-01,0,33,32,2,1,7,1,1,6,1,249,1.0,112,93,34,1
CR_63199,1999-07-10,0,40,40,2,1,1,0,2,2,2,71,2.0,72,142,34,0
CR_127003,2007-07-01,6,50,51,0,0,8,3,1,0,1,249,1.0,103,29,34,1
CR_148243,2011-01-12,0,3,2,3,5,4,2,0,5,1,174,1.0,103,80,34,1
CR_62199,1999-04-20,1,36,34,2,1,15,10,1,6,1,249,1.0,92,93,34,1
CR_34730,1996-09-30,0,8,7,7,3,6,4,1,6,1,249,1.0,72,29,34,1
CR_124766,2007-10-24,0,36,34,2,1,1,0,0,5,1,174,0.0,92,93,43,1
CR_85506,2002-03-16,1,22,22,7,3,15,10,1,6,1,316,1.0,72,29,34,1
CR_67398,2000-03-27,0,16,15,0,0,1,0,3,6,1,0,1.0,72,29,34,1
CR_72826,2001-10-31,0,3,2,3,5,4,2,1,6,2,249,2.0,109,130,34,1
CR_184541,2017-05-18,0,3,2,3,5,1,0,1,5,1,249,1.0,103,29,34,1
CR_93109,2003-01-21,0,23,21,4,1,7,1,1,6,1,249,1.0,34,14,34,1
CR_2577,1991-02-05,0,36,34,2,1,1,0,0,5,1,249,1.0,92,93,34,1
CR_49941,1998-03-02,0,4,4,6,5,4,2,0,5,1,174,1.0,103,93,34,1
CR_58434,1999-04-03,0,4,4,6,5,2,7,2,6,1,316,1.0,72,62,34,1
CR_159131,2012-11-13,1,36,34,2,1,15,10,0,5,1,174,1.0,92,53,36,0
CR_50082,1998-10-12,0,4,4,6,5,3,5,1,6,2,316,2.0,103,107,34,1
CR_55230,1998-09-07,0,37,37,0,0,2,7,1,6,1,316,1.0,103,62,34,1
CR_101605,2004-11-19,0,33,32,2,1,5,6,0,5,1,174,0.0,112,29,43,1
CR_158642,2012-06-12,1,36,34,2,1,15,10,0,5,1,316,1.0,103,29,34,1
CR_158952,2012-09-10,0,36,34,2,1,1,0,0,5,2,174,0.0,92,93,43,1
CR_34235,1996-04-16,0,4,4,6,5,2,7,2,6,1,249,1.0,24,29,34,1
CR_17648,1993-09-24,0,45,45,10,3,7,1,3,6,1,249,1.0,72,29,34,1
CR_64404,2000-10-24,0,3,2,3,5,6,4,1,6,1,249,1.0,103,80,34,1
CR_149123,2011-06-13,1,4,4,6,5,15,10,0,5,1,174,0.0,18,133,46,1
CR_156675,2012-02-12,0,21,23,4,1,2,7,0,5,1,316,1.0,72,62,34,1
CR_177138,2015-03-27,0,40,40,2,1,7,1,3,3,1,313,0.0,42,138,0,1
CR_183692,2016-08-09,3,45,45,10,3,9,8,1,6,1,316,1.0,109,103,34,1
CR_150740,2011-05-22,0,21,23,4,1,2,7,1,6,1,249,1.0,103,29,34,1
CR_168354,2014-11-15,0,16,15,0,0,5,6,0,5,1,174,1.0,98,93,34,1
CR_41099,1997-05-26,1,3,2,3,5,15,10,0,3,1,0,1.0,72,62,34,1
CR_96063,2003-05-10,1,45,45,10,3,11,17,0,5,1,174,1.0,103,29,34,1
CR_61291,1999-11-20,0,26,27,9,0,3,5,1,2,2,58,2.0,98,142,34,0
CR_22221,1994-09-13,0,36,34,2,1,1,0,0,5,1,174,1.0,92,93,34,1
CR_18658,1994-03-10,0,3,2,3,5,1,0,0,6,1,249,1.0,112,29,34,1
CR_160401,2012-08-28,0,47,48,7,3,7,1,1,6,1,174,0.0,98,29,0,1
CR_191642,2017-09-16,0,50,51,0,0,7,1,1,6,1,0,1.0,109,62,34,1
CR_7288,1992-10-30,0,33,32,2,1,7,1,0,5,1,174,0.0,112,93,48,1
CR_108903,2005-06-08,0,30,35,7,3,7,1,0,5,1,249,1.0,103,29,34,1
CR_118459,2006-10-09,0,44,44,1,3,2,7,0,5,1,127,1.0,103,29,34,1
CR_87681,2002-06-20,1,36,34,2,1,15,10,0,5,1,249,1.0,92,93,34,1
CR_149261,2011-07-08,0,4,4,6,5,2,7,1,2,1,316,1.0,72,142,34,1
CR_118231,2006-10-17,0,40,40,2,1,3,5,1,6,1,249,1.0,103,29,34,1
CR_19643,1994-06-10,1,14,17,9,0,13,18,0,5,1,174,1.0,98,62,34,1
CR_9262,1992-12-14,7,36,34,2,1,9,8,0,6,1,249,1.0,92,29,34,1
CR_34834,1996-04-08,1,9,10,7,3,15,10,1,6,2,0,2.0,72,29,34,1
CR_155443,2012-07-08,1,4,4,6,5,15,10,0,5,1,249,1.0,59,80,34,1
CR_21833,1994-12-12,1,36,34,2,1,15,10,1,2,1,0,1.0,92,142,34,1
CR_9722,1992-11-20,1,39,39,6,5,16,12,1,6,1,316,1.0,72,62,34,1
CR_30311,1995-07-22,1,36,34,2,1,15,10,0,5,1,174,0.0,92,29,43,1
CR_73442,2001-06-02,0,4,4,6,5,1,0,1,2,1,0,1.0,72,142,34,1
CR_94034,2003-06-28,0,33,32,2,1,7,1,0,5,1,316,1.0,98,130,34,1
CR_148398,2011-04-29,1,3,2,3,5,15,10,0,5,3,249,3.0,103,93,34,1
CR_163401,2013-11-22,0,24,24,0,0,8,3,1,5,1,313,0.0,67,14,0,1
CR_196523,2018-12-01,3,36,34,2,1,9,8,1,5,1,174,99.0,92,93,43,1
CR_36345,1996-05-21,1,22,22,7,3,15,10,0,5,1,174,1.0,103,29,34,1
CR_52404,1998-07-30,1,22,22,7,3,15,10,1,6,1,316,1.0,72,103,34,1
CR_80782,2001-06-15,1,44,44,1,3,16,12,1,6,2,174,0.0,103,29,34,1
CR_97762,2004-03-05,0,4,4,6,5,1,0,6,2,1,303,1.0,72,80,34,1
CR_68877,2000-06-25,0,25,25,9,0,6,4,0,5,2,174,2.0,103,29,34,1
CR_58814,1999-08-17,0,5,5,3,5,3,5,1,5,1,174,1.0,103,29,34,1
CR_111352,2005-09-02,1,47,48,7,3,15,10,1,5,2,174,1.0,103,29,9,0
CR_111593,2005-04-09,0,47,48,7,3,5,6,0,5,1,174,0.0,18,107,46,1
CR_16509,1993-01-23,0,37,37,0,0,6,4,2,6,3,249,3.0,72,29,34,1
CR_915,1991-07-10,1,22,22,7,3,15,10,0,5,1,174,0.0,112,29,48,1
CR_137337,2009-07-08,0,19,19,1,3,8,3,2,6,1,249,1.0,103,62,34,1
CR_12029,1993-09-30,0,9,10,7,3,5,6,3,6,1,0,1.0,72,62,34,1
CR_164587,2013-04-20,0,33,32,2,1,7,1,0,5,1,174,0.0,103,93,43,1
CR_3057,1991-11-23,0,36,34,2,1,7,1,0,5,1,174,0.0,92,29,43,1
CR_123001,2007-05-27,1,24,24,0,0,15,10,2,2,1,316,1.0,72,107,34,1
CR_81917,2001-04-20,0,49,49,6,5,7,1,0,5,1,174,1.0,103,93,34,1
CR_6083,1992-05-29,0,21,23,4,1,5,6,1,5,1,249,1.0,92,14,34,1
CR_120164,2007-08-02,0,4,4,6,5,1,0,1,6,1,316,1.0,10,119,34,1
CR_38327,1996-01-12,0,34,33,3,5,3,5,3,6,1,316,1.0,72,29,34,1
CR_165404,2013-04-09,0,37,37,0,0,6,4,0,5,1,316,1.0,103,107,34,1
CR_73343,2001-01-22,0,4,4,6,5,1,0,2,2,1,0,1.0,72,80,34,1
CR_181978,2016-04-21,0,33,32,2,1,6,4,0,5,1,249,1.0,116,53,34,1
CR_9422,1992-02-12,0,37,37,0,0,4,2,1,2,1,249,1.0,103,142,34,1
CR_118500,2006-05-01,0,44,44,1,3,8,3,0,5,1,249,1.0,103,29,34,1
CR_166548,2013-10-12,7,49,49,6,5,9,8,2,3,1,316,1.0,54,29,34,1
CR_111622,2005-03-07,7,47,48,7,3,9,8,0,5,1,325,0.0,112,25,34,1
CR_154573,2012-12-13,0,3,2,3,5,2,7,1,6,3,179,2.0,92,93,34,0
CR_101538,2004-03-26,0,33,32,2,1,7,1,0,5,1,174,0.0,116,93,0,1
CR_133441,2008-08-22,0,39,39,6,5,2,7,1,6,2,174,2.0,103,62,34,1
CR_185736,2017-02-14,0,4,4,6,5,5,6,1,6,1,249,1.0,24,29,34,1
CR_40580,1996-04-16,1,49,49,6,5,15,10,2,6,3,260,3.0,113,130,34,0
CR_18062,1993-05-18,0,49,49,6,5,6,4,1,6,7,174,7.0,103,80,34,1
CR_60067,1999-06-14,0,21,23,4,1,6,4,0,5,1,174,0.0,92,29,48,1
CR_983,1991-09-20,0,22,22,7,3,8,3,8,2,1,0,1.0,72,142,34,1
CR_12470,1993-04-10,0,16,15,0,0,6,4,0,5,1,174,1.0,103,93,34,1
CR_11818,1993-02-01,0,5,5,3,5,3,5,2,6,1,0,1.0,72,80,34,1
CR_125412,2007-11-20,0,37,37,0,0,2,7,1,6,1,249,1.0,103,29,34,1
CR_169322,2014-08-10,0,24,24,0,0,8,3,2,3,4,263,4.0,12,29,34,0
CR_64977,2000-01-23,0,4,4,6,5,1,0,0,5,1,249,1.0,103,119,34,1
CR_102477,2004-03-10,0,36,34,2,1,1,0,1,6,1,174,0.0,103,93,43,1
CR_154468,2012-09-09,0,3,2,3,5,1,0,1,6,1,249,1.0,103,29,34,1
CR_181696,2016-12-15,0,30,35,7,3,4,2,1,6,1,249,1.0,111,29,34,1
CR_65939,2000-08-15,1,4,4,6,5,15,10,1,6,1,249,1.0,24,119,34,1
CR_157487,2012-01-05,0,24,24,0,0,6,4,1,6,1,249,1.0,103,87,34,1
CR_39345,1996-09-24,0,37,37,0,0,5,6,1,6,1,174,1.0,72,29,34,1
CR_195619,2018-04-11,0,33,32,2,1,8,3,0,5,1,249,1.0,92,29,34,1
CR_71141,2000-11-19,0,41,41,4,1,4,2,3,6,1,174,1.0,98,62,34,1
CR_22807,1994-03-09,0,37,37,0,0,2,7,1,6,1,316,1.0,103,93,34,1
CR_160584,2012-04-15,0,49,49,6,5,6,4,4,2,3,0,3.0,2,142,34,1
CR_123434,2007-03-10,0,25,25,9,0,3,5,1,2,1,316,1.0,103,103,34,1
CR_59743,1999-12-09,7,17,16,0,0,9,8,0,5,1,174,0.0,103,93,48,1
CR_59510,1999-09-17,7,16,15,0,0,9,8,1,6,1,316,1.0,112,29,34,1
CR_26720,1995-07-03,1,9,10,7,3,15,10,2,6,2,0,2.0,72,29,34,1
CR_94279,2003-09-02,0,33,32,2,1,6,4,0,5,1,174,0.0,103,62,43,1
CR_61020,1999-10-09,1,25,25,9,0,12,16,0,6,1,174,0.0,54,93,43,1
CR_133954,2008-03-01,1,44,44,1,3,16,12,1,6,1,316,1.0,92,14,34,1
CR_83737,2002-07-03,0,4,4,6,5,2,7,0,5,2,174,2.0,103,93,34,1
CR_182441,2016-10-12,0,36,34,2,1,1,0,1,5,1,316,1.0,92,130,34,1
CR_118693,2006-05-04,1,45,45,10,3,15,10,1,1,1,249,1.0,103,29,34,1
CR_197002,2018-08-01,1,38,38,10,3,16,12,1,6,2,316,2.0,103,29,34,1
CR_141570,2010-10-19,0,1,0,1,3,5,6,2,5,1,316,1.0,103,130,34,1
CR_102558,2004-07-27,0,36,34,2,1,8,3,0,5,2,174,0.0,103,29,43,1
CR_112312,2006-04-22,1,4,4,6,5,11,17,0,5,1,174,0.0,59,29,23,1
CR_127220,2008-06-05,1,3,2,3,5,15,10,0,5,1,174,1.0,103,130,34,1
CR_4282,1991-10-23,1,49,49,6,5,15,10,0,5,1,249,1.0,103,29,34,1
CR_67661,2000-03-30,0,19,19,1,3,8,3,1,6,1,249,1.0,112,29,34,1
CR_43163,1997-09-13,7,6,6,4,1,9,8,1,6,1,0,1.0,112,136,34,1
CR_35493,1996-10-12,0,18,18,9,0,3,5,3,6,1,249,1.0,12,103,34,1
CR_57036,1999-02-04,0,4,4,6,5,6,4,0,5,1,174,1.0,103,29,34,1
CR_172644,2015-09-04,0,3,2,3,5,1,0,0,5,2,174,2.0,103,29,34,1
CR_19043,1994-11-30,0,4,4,6,5,2,7,1,3,1,316,1.0,72,62,34,1
CR_73492,2001-08-03,0,4,4,6,5,1,0,0,5,1,290,1.0,2,87,34,1
CR_117892,2006-07-30,0,37,37,0,0,2,7,2,6,1,249,1.0,72,130,34,1
CR_43494,1997-10-13,0,15,14,3,5,7,1,2,6,1,0,1.0,72,29,34,1
CR_178571,2016-04-26,0,4,4,6,5,4,2,1,2,1,316,1.0,97,142,34,1
CR_4323,1991-07-13,0,49,49,6,5,4,2,2,2,2,0,2.0,92,142,34,1
CR_153357,2011-09-13,0,41,41,4,1,4,2,1,5,1,127,1.0,103,80,34,1
CR_40809,1997-11-21,0,0,1,6,5,3,5,1,6,1,285,1.0,103,29,34,1
